"id";"description";"EMO"
"1035145579857198";"Du kannst sehr wohl EBENFALLS jeden Tag dicht machen.
""HEUREKA! GENIAL! Die Lösung:
Es muss nur JEDER HANDELN!!!
Das Volk fährt ab sofort nur noch halb so schnell - 25 statt 50; 60 statt 100 - im ganzen Land auf allen Spuren in einer frei erfundenen Geschichte. Menschen verbreiten diese Geschichte wie ein Lauffeuer im ganzen Land jeden Tag (mit linker Maustaste Text markiert, mit den Tasten Strg+C kopiert und mit Strg+V neu eingefügt in E-Mails, in Druckdokumente, in Whatsapp). 
Überall wird endlich MITGEMACHT - in West, in Ost, in Süd, in Nord.

In jeder Stadt, in jedem Dorf legen jeden Tag zu jeder Zeit immer wieder und mehr Menschen den Wahnsinn lahmer, indem sie sich mit Auto, Rad, zu Fuß nur halb so schnell bewegen... vor VerRathäusern, auf allen Straßen usw. Sie entschleunigen den Wahnsinn legitim auf jeder Spur lange und deutlich bis zum Erfolg.

Fast das ganze Volk schlief oder wurde eingeschüchtert und von seinen kaltherzigen Königen und ihren teils arroganten, teils feigen Vasallen ausgeplündert, ignoriert und verraten an fremde Völker.
Alle Aufrufe, die Grenzen zu schließen und das eigene Volk zu beschützen, verhallten.
In der Geschichte gelang es aber einigen tausend wachen Menschen im ganzen Land, ihre kalten Könige zur Umkehr zu zwingen.
Generalstreik gab es nicht. Doch diese Entschleunigung konnte sich die ReGIERung wirtschaftlich nicht lange leisten.
Auch das restliche Volk musste somit aufwachen.

Die Könige und ihre ReGIERung mussten somit dem eigenen Volk die Macht und ihr sicheres Leben zurückgeben, die Grenzen schließen und endlich wieder beginnen, die Ordnung im Land nach Recht und Gesetz herzustellen.
Polizisten und Security werden dann massiv eingestellt.

Das Volk hat auf diese Weise friedlich die Macht errungen.""

Ich überlege, was diese Geschichte bedeutet.";"yes"
"1035142519857504";"Peter Jens Jahnke, alter Sachse.";"no"
"1038772106161212";"Vorsitzender der Bund der Kriminalbeamten , heute journal, glaube vom 08.01.2016. Wenn Richter bereits 2 Straftäter im Schnellverfahren zu einer Woche Zwangsarrest verurteilt haben, ist auch ein Umdenken bei richtern bezüglich des Strafmaßes zwingend erforderlich ! ( Die laufen jetzt also wieder frei rum !!!) Justiz ? Lachnummer ! Gerechtigkeit  für Opfer? Blanker Hohn ! Und Kraft, ja die ist ja leider auch noch im Amt !";"yes"
"1035138239857932";"Ich hoffe es , das es endlich los geht wirklich!!!!";"yes"
"1035641363140953";"Andreas Wege, wir Dresdner arbeiten daran, daß Ähnliches in Sachsen niemals passieren wird.
Das kann nur funktionieren, wenn die hormongesteuerten Asylforderer einen Bogen um Sachsen machen, weil denen von hier ein mächtiger Gegenwind entgegen bläst. ....";"yes"
"1035709866467436";"https://www.facebook.com/permalink.php?story_fbid=170704229955829&id=100010487582905&pnref=story";"no"
"1035104153194674";"Merkel mentes boldogabb uj Esztendoket kivanunk a Drezda-i igaz embereknek. A gyumolcs beerik, csak turelem.. Tisztelet Drezdanak.!";"yes"
"1035355236502899";"So verblendet können die doch im Westen nicht sein, liebe Leute werdet endlich wach, sonst ist das bald Alltag auf unseren Straßen!  http://deutsche-wirtschafts-nachrichten.de/2016/01/04/gespenstisch-1-000-maenner-belaestigen-in-koeln-frauen-ignorieren-polizei/";"yes"
"1035107369861019";"https://www.youtube.com/watch?v=Ghv36DH7Bxk";"no"
"1038698359501920";"Ainsley Rutherford Colquhoun nein die ölaugen sollen sich nur hier verpissen dann kriegen deutsche die reihenhäuser und 3000 € wie der kollege schreibt";"yes"
"1035156916522731";"Pegida arbeitet konsequent, friedlich, löst viele Diskussionen aus, bringt die sog. Eliten zum kochen, die Stärke ist gerade der lange Atem, die Friedlichkeit, das es eine außerparlamentarische Opposition ist, die sich nicht an die Spielregeln hält. Geduld Leute, das WIRKT.";"yes"
"1035121239859632";"wir sind brüder und schwestern und lassen uns von so einem, wie hat er immer gesagt "" ARSCHLOCH"" nicht trennen und von unserem weg abbringen -- deshalb auch noch viel mut und kraft für 2016";"yes"
"1043586912346398";"Wie die Politik unsere Medien steuert https://jungefreiheit.de/debatte/kommentar/2016/staatsfunker-in-panik/";"yes"
"1035100623195027";"Wie immer grandios und ich habe wieder eine Gänsehaut bekommen im Livestream, macht weiter so und lasst Euch von denen nicht unterkriegen! Wir unterstützen Euch wo es geht!";"yes"
"1035143923190697";"Danke Dresden Danke für den Mut und die Ausdauer.";"yes"
"1035118109859945";"Mich hat man meiner Meinung schon beschnitten und stehe hier alleine im Münsterland da....aber das letzte Wort ist noch nicht gesprochen";"yes"
"1035119656526457";"Ich verneige mich";"yes"
"1035130399858716";"Peterchens Mondfahrt! Komm aber in 20 Jahren aus Deinem Kalifat nicht um Asyl betteln!";"yes"
"1035407699830986";"Was ist los mit dir...hast du nicht richtig zugehört und gesehn.. das ist los.";"yes"
"1038714449500311";"In dem Fall ist geteiltes Leid wohl doppeltes Leid ... Ein bisschen bekloppt sind wir Europäer aber schon, oder? Immerhin lassen wir uns das alles bislang noch immer gefallen.";"yes"
"1035531649818591";"Als Dresdnerin- Danke an meine Heimatstadt !";"yes"
"1035126429859113";"[@IND]. (Auch) durch Demonstrationen sind 89 die Grenzen gefallen. Allerdings war damals auch keine ""Mutti"" an der Politischen Spitze die nur Verkauf des eigenen Landes im Kopf hatte. Aber Gewalt auf der Straße oder anders wo , bringt nur Gegengewalt.  Allerdings müsste man auch mal beim Obersten Gerichtshof etwas beantragt werden, diese jetzige Regierung an bestehende Gesetze zu erinnern. In der Hinsicht wird Seehofer für eine Null erklärt, weil er nur schreit. Aber bei den Demos hier mit Pegida allein , sehe ich auch keine Änderung in Sicht. Immerhin dauert das ohne eine Änderung schon über 1 Jahr.";"yes"
"1035436293161460";"Leon Weilandt";"no"
"1035392626499160";"Danke Dresden, danke PEGIDA, danke Deutschland!";"yes"
"1038675042837585";"Gesetze kann man ändern, auch Asylgesetze!";"yes"
"1036834196355003";"Imke Dellert-Helmke ja und lassen zu das Massenvergewaltigungen Stattfinden super und das ist erst der Anfang denn in Wiklichkeit ist es eh schlimmer denn die Medien werden ja stark Zensiert *leider Achja ne ich bin nicht Rechts ich bin einfach nur bei Klaren verstand und sehe was um mich herum so passiert";"yes"
"1035102423194847";"Wie viele waren denn da?";"no"
"1035113196527103";"wir wollen keine zustände wie in köln es müssen noch mehr werden DIE AUF DIE STRASSE GEHEN !!!!";"yes"
"1035355203169569";"Ich bin beeindruckt von euch bei der Kälte , ist aber wohl nichts gegen die Kälte die uns die Regierigen aus Berlin spüren lassen , diese Scheindemokraten in ihrer pseudo Regierung . Ihr seid wundervoll ????????????????????";"yes"
"1038637509508005";"Laut 'ZDF' gerade eben, gibt die Politik (PEGIDAWarnminister Maas) inzwischen zu, dass Sylvester eine Bundesweit geplante und abgesprochene Schweineaktion von Migranten war.

Und so trifft dieses Zitat dann doch zu: Auf dem Tahrir konnte man bereits nachweisen, was man hier inzwischen schon vermutet: Dass es sich bei den Vorgängen um konzertierte Aktionen handelte und dass zumindest ein Teil der Täter als bezahlte Söldner agierten. Das Mißhandeln, Vergewaltigen und sexuelle Bedrängen von Frauen stellte auf dem Tahrir wie auch in Köln eine Kriegshandlung dar, die der Destabilisierung des Staates und Demoralisierung der Bevölkerung diente bzw. dient.

""Die interessante Frage ist: wer hat die Aktion koordiniert? Und warum?“";"yes"
"1035211506517272";"Die letzten Klänge auf der Titanic !

Großes Kino !!!!!????????????????";"yes"
"1035133236525099";"GLAUBT IHR IMMER NOCH, DASS DIESE VÖLKERWANDERUNG ZUFALL IST?
https://m.facebook.com/story.php?story_fbid=837747959704615&id=100004082558415";"yes"
"1035101146528308";"Super Dresden (y)";"yes"
"1035615773143512";"GEil !!!";"yes"
"1035346053170484";"Alex lass uns 50 000sein dann geht denen schon der Frack .Das haben die Sachsen dort schon mal gemacht . Ab 50 000 das ist auch die magische Zahl wo es in Größenordnungen  auf andere Großstädte über springt .Und glaube mir die da oben haben jetzt schon Panik das siehst du an den Reaktionen /Repressionen sowie Stigmatisierung durch Medien u Politik . Die Zeit läuft für das Volk , den die haben das Problem Flüchtlinge null im Griff. Es gärt auf allen Ebenen .Also wacht endlich auf";"yes"
"1035722746466148";"Das haben sie uns schon ehr gezeigt.Mutig";"yes"
"1038626206175802";"Über 500 Anzeigen in Köln. Von den anderen Städten wird nichts mehr berichtet. Soll da wieder was verschwiegen werden?";"yes"
"1035165969855159";"ich gucke jeden Montag, ob das beleichtete Kreuz noch da ist, obwohl ich nicht mehr in die Kirche gehe. Das finde ich jeden Montag immer wieder schön.";"yes"
"1035188559852900";"Das ist doch Quatsch. Egal wer da oben sitzt. Die Karre steckt tief im Dreck. Es kann nur noch um Schadenbegrenzung gehen. Politik ist und bleibt die Hure der Wirtschaft. Es geht nur um Geld und Macht.";"yes"
"1035132779858478";"PEGIDA NRW - Jeden Montag um 19 Uhr am Duisburg HBF.";"no"
"1036870973017992";"Carsten Milde Danke ! Das erklärt alles .";"no"
"1035102659861490";"Danke Dresden aus Köln";"no"
"1038730906165332";"Diese ""BRD"" ist kein Rechtsstaat - hat der Europ. Gerichtshof für Menschenrechte bereits  2006 festgestellt. LEUTE: Wir leben in einer Scheindemokratie. Wann merkt Ihr das endlich?  Wir haben hier nix - noch nicht mal eine Verfassung!!!";"yes"
"1035136756524747";"??";"no"
"1035136623191427";"Du hasst ja...";"yes"
"1035385173166572";"Alles gut und schön, aber dem Staat interessiert es nicht !  Ich war auch schon da, aber wie oft denn noch, wir werden wie Abschaum behandelt ! Warum wacht der Rest der Deutschen nicht auf ??? Ich gehe jetzt noch einmal am 12.03. in Berlin auf die Strasse und wenn das nicht fruchtet, müssen wir wohl alle damit leben.";"yes"
"1035127179859038";"Geht mir genauso, alle schimpfen, keiner tut was. Notfalls sich die Finger wund schreiben.";"yes"
"1036832319688524";"Jens Beuthan das ist sehr einfach zu Erklären warum es hier anders ist als im Osten , hier ist der Ausländeranteil so gewaltig hoch zb. bei uns in Remscheid im mom  36% der Anwohner ohne Deutschen Pass und viele Ausländer in der 2 Generation hat den Deutschen Pass also wird der anteil bei ca. 45% liegen , Aber das ist ja noch wenige im Ruhrgebiet liegt der anteil viel höher da traut sich keiner der Deutschen noch den Mund aufzumachen";"yes"
"1035100196528403";"Mich würde mal interessieren ob auch nur ein einziger Politiker des Bundestages diese Hymne überhaupt noch kann";"yes"
"1035796446458778";"Richtig! Taha Tek  Wer andere Menschen respektiert, der verdient auch Respekt. Pegida will die Menschen nur wachrütteln! Ohne Gewalt! Deshalb die Hymne und Fahnen . Oder findest du die jetzigen Handlungen der Politiker richtig? Kannst du dir vorstellen, dass so viele Menschen aus unterschiedlichen Kulturen, mit unterschiedlichen Wertevorstellungen und unterschiedlichen Religionen so integriert werden können, dass sie sich unserem Leben, unserer Kultur und unserer Toleranz anpassen? ( ganz davon abgesehen, dass die Flüchtlinge das garnicht wollen)  Ich nicht!";"yes"
"1038636316174791";"Klaus Sauer, beide Arme noch dran. Hatte längere Zeit kein Netz zu Verfügung und musste mir einen Verstärker besorgen. Nun ist alles wieder gut und ich bin wieder auf dem neuesten Stand der Dinge. Ich hatte schon Entzugserscheinungen.";"no"
"1038631092841980";"https://www.youtube.com/watch?v=-hB5cJf9c2U&feature=share";"no"
"1035108133194276";"Alles ganz toll und schön aber mal direkt - habt ihr irgend etwas bewegt damit ? Die Antwort kennt ihr ! Ihr wisst genau das man nur mit absoluter Härte und kompletter Entmachtung der jetzigen Personen was erreichen kann. Alles andere ist für die Katz...!";"yes"
"1035621543142935";"Weiter so mal sehen vieleicht wachen jetzt auch die Wessis mal auf!!!";"yes"
"1035462149825541";"Auf Grund der Ereignisse in Köln und Hamburg ist es um so wichtiger das es genauso weiter gemacht wird (y)!!!";"yes"
"1038630682842021";"Der PEGIDAwarnminister Maas klappert das Internet ab nach Hasskommentaren von Pegidaanhängern. Die Verabredung zur Gewalt zu Sylvester von Migranten übersieht er dabei geflissentlich. Genauso wie die Gewaltaufrufe der Antifa.";"yes"
"1038805842824505";"Jan Hendrik Jürgensen - mach mich nicht wahnsinnig, jetzt wo die Kanzlerin auf dem Absatz umgedreht ist und sagte, das sind keine Einzelfälle..";"yes"
"1035136023191487";"Der Bürgerkrieg wird kommen....scheint unvermeidbar....wenn sich nicht bald alle patriotischen bewegungen vereinigen und ihre sticheleien gegeneinander beenden, dann haben wir verloren";"yes"
"1035108629860893";"""german defence league"" nicht norwegenflagge...";"yes"
"1035101293194960";"Danke aus dem Rheinland!";"yes"
"1038635296174893";"Thomas Kunze U.a. indem wir alle wählen gehen, um diesen Blockparteien die rote Karte zu zeigen.";"yes"
"1035126116525811";"Bevor etwas passiert, ändert sich immer das Bewusstsein in den Köpfen der Menschen. Quantität schlägt in eine neue Qualität um. Pegida sendet das Signal, nicht allein zu sein. Sondern von den Etablierten, einer Minderheit, ein „demokratischer Konsens“ suggeriert wird, den es schlicht und ergreifend nicht gibt. Es geht darum, die Freiheit zurück zu erlangen und bestimmen zu können, mit wem man zusammenleben möchte und mit wem nicht. Wenn ich etwas hasse, dann sind es Mitbürger, die anderen diese Freiheit absprechen wollen, weil sie vorgeben, zu wissen, was für andere gut sei...";"yes"
"1043595955678827";"Das hat zwar nichts mit dem Thema zu tun aber ich will das ihr über die hinterhältigen Pläne Europas Bescheid wisst. Wäre auch lieb wenn ihr das Teilt und weiter verbreitet denn das wird geplant, denn so schrecklich könnte die Zukunft aller Frauen und Männer in Europa bald aussehen.

4. Januar 2016 um 20:00
Sarkozy fordert 2016: Jeder muß mindestens einen Neger heiraten!
Sarkozy: Gemischte Rassenehe bald Zwang – Mixed Race Partners will be enforcedWer den Film noch nicht gesehen hat. Dies Thema wird auch 2016 beherrschen. 
French Pres. Sarkozy: “What is the goal? The goal is the international mixed race marriage. There is no choice. It is an obligation. If there is no volunteering for this, then the State must take measures to enforce it. We must change, and this is how we change.”

https://m.youtube.com/watch?ebc=ANyPxKrxy89ay3D0WwPdRBmYWCukfTkgYmH8pN-_u0AYyJNHsabLt_t8Btjur2nRcHsM61qwwB08ayxoEtyJQZNpwYSoWqSmCQ&v=44vzMNG2fZc";"yes"
"1035165199855236";"Gegendemo: Sind denn die Semesterferien schon vorbei? Die werden sich wundern, wenn sie zugunsten der Zuwanderer exmatrikuliert werden, denn alle wollen studieren und die Aufnahmekapazitäten der Unis sind begrenzt - da werden wohl dieses Jahr viele Einser-Abiturienten leer ausgehen :)";"yes"
"1039732869398469";"Alte deutsche Weisheit: Von wem wirst du verraten, von Sozialdemokraten.";"yes"
"1035975686440854";"Karl Heid 
Ja. Und manche begreifen es nie.
Sie sind weltfremd und hasserfüllt.";"yes"
"1036872459684510";"Imke Dellert-Helmke  troll dich !";"yes"
"1035359756502447";"https://www.youtube.com/watch?v=Z8dPF_Ot8vc&feature=youtu.be";"no"
"1038620316176391";"#RapeFuzees GetOut from Europe !";"yes"
"1035403293164760";"Alex MonteCristo Bald ... und was schlagt Ihr vor?
Mit den Gebrüdern Smith & Wesson zusammen arbeiten? Darauf warten die da oben doch nur und der Ami könnte endlich richtig Beenden was er noch nachzuholen hat.
Oder warum denkt Ihr, haben wir mit den Alliierten keinen Friedensvertrag und Deutschland keine vom Volk verabschiedete Verfassung?";"yes"
"1035106663194423";"danke danke danke";"yes"
"1035140896524333";"Andrea, für Sie ist Pegida das Gute, für mich ist es nicht das Schlechte, aber auch nicht das Gute.. Ich glaube an das Gute und werde es immer tun.. Uwe, man könnte es machen, also mit Gewalt, nur was würde es bringen? Würde es dann Ihren und meinen Kindern besser gehen? Würden wir dann friedlicher leben? Wenn ja bin ich dabei, aber ich glaube nicht an etwas Gutes, was über Gewalt herbeigeführt werden soll..";"yes"
